LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
360000,2,3,3,37,10,10,10,9,9,10,4644,1417,3588,2589,1549,1278,1417,3588,0,0,1278,1998,0
360000,2,2,3,49,9,9,10,10,11,11,13219,8644,454,-2,-2,-2,3050,456,0,0,0,519,1
360000,2,3,3,36,10,10,9,9,10,7,15521,36003,51414,17993,11546,9771,36011,20094,1000,11546,0,306,1
360000,2,3,3,40,10,10,11,10,10,10,10210,-1814,-11035,12319,6050,2125,0,0,32319,6050,2125,35860,0
360000,2,3,3,31,8,10,10,9,10,10,-1,180,14418,8625,516,0,181,14418,0,516,0,1235,0
360000,2,2,3,37,10,9,9,9,9,9,725,1172,1619,1266,1212,1324,1002,1002,202,501,502,501,1
360000,2,2,3,46,10,10,10,10,10,10,6402,13301,3762,7483,6399,9145,13389,3785,7527,6418,9187,15762,1
360000,2,2,3,34,9,9,10,10,11,11,9561,5866,1297,0,0,0,1166,1297,0,0,0,444,0
360000,2,3,3,48,10,10,10,10,10,10,8243,10742,3300,0,1270,0,10752,3300,0,1270,0,889,0
360000,2,3,3,32,10,10,10,10,10,10,39587,17900,5307,23102,64617,10542,18011,5307,23102,64617,10542,9702,0
360000,2,3,3,35,8,10,7,9,9,9,0,2819,2600,2800,2800,0,2819,0,200,0,0,0,0
360000,2,3,3,42,10,10,10,10,10,10,5658,4164,2469,0,5724,7334,4164,2469,0,5724,7334,5221,0
360000,2,3,3,52,10,10,10,10,10,10,7542,6302,4719,1577,1577,21220,6302,4719,1577,1577,21220,10744,0
360000,2,3,3,55,10,10,10,10,10,10,2334,37570,5102,15701,7771,10615,37570,5102,15701,7771,10615,10068,0
360000,2,2,3,28,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,35,9,10,10,10,10,10,106010,24892,10772,21847,21835,9255,24976,10786,21916,21904,9261,22127,1
360000,2,3,3,46,8,10,10,10,10,10,723,17392,-8,32170,680,6205,17392,0,32178,680,6205,18814,0
360000,2,3,3,32,10,10,11,11,11,11,2500,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,41,9,9,9,9,9,9,250180,141206,64277,32727,13004,0,4428,2017,305,1240,0,0,0
360000,2,2,3,27,9,9,9,10,10,10,6449,3885,3113,1347,2179,5575,1108,1024,1353,2188,5602,776,1
360000,2,3,3,41,8,10,10,11,10,10,0,105,0,0,71,77,105,0,0,71,77,100,1
360000,2,3,3,49,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,40,9,9,9,9,9,9,352583,343476,279728,264189,271688,288740,10461,10212,8000,10000,20000,10000,0
360000,2,2,3,59,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,42,8,10,10,10,10,10,0,6815,0,1000,6344,2408,6815,0,1000,6344,2408,0,0
360000,2,2,3,27,10,10,10,10,10,10,896,778,-192,38469,7449,156,782,0,38661,7486,156,12508,0
360000,2,3,3,46,10,10,7,7,11,11,600,2462,2274,0,0,0,2462,0,0,0,0,0,1
360000,2,3,3,36,10,10,10,9,9,11,2471,467,10947,9594,0,0,1000,11000,0,0,0,37704,0
360000,2,3,3,30,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,34,11,11,11,11,11,11,9100,15658,1874,6330,-200,-200,15658,1874,6330,0,0,0,0
360000,2,3,3,28,9,9,9,9,9,11,164857,192513,178030,117997,0,0,30650,9300,6000,0,0,0,0
360000,2,3,3,33,10,10,10,10,10,10,10571,11174,10000,10000,18335,18889,11174,10000,10000,18335,18889,19775,0
360000,2,2,3,27,9,9,9,9,9,9,241584,249687,250227,123146,101486,93700,124900,6850,4129,5000,2790,2000,0
360000,2,2,3,40,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,38,10,10,10,10,10,9,1873,13532,5757,28974,8093,3250,13537,5762,29000,8093,1500,3513,0
360000,2,2,3,39,8,10,10,10,10,10,0,791,173,1640,287,2418,791,173,1640,287,2426,507,0
360000,2,3,3,48,10,10,11,10,10,10,485,-15,-15,12588,1243,-6,0,0,12603,1250,0,420,0
360000,2,3,3,30,8,10,10,10,10,10,-6,1191,23812,3155,-140,27994,1197,23931,3171,0,28134,8402,0
360000,2,2,3,69,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,51,11,11,11,11,11,11,1495,1117,7062,-3,1178,-2,1120,7065,0,1181,0,1758,0
360000,2,2,3,38,10,10,10,9,10,9,994,0,27566,28558,12495,18906,0,27566,2513,12495,8906,1841,0
360000,2,2,3,27,11,11,11,11,11,11,5146,15381,0,0,0,0,15381,0,0,0,0,0,0
360000,2,2,3,47,10,10,10,10,9,9,410,3620,7656,56397,43882,21818,3620,7656,56397,0,0,12117,0
360000,2,3,3,35,11,10,9,10,10,10,94657,34529,106276,73331,7759,31840,45000,100000,73427,7759,31840,12577,1
360000,2,2,3,33,8,10,7,7,11,11,-10,2635,590,-9,-9,-9,2645,2,0,0,0,0,0
360000,2,2,3,33,10,10,10,9,9,11,21730,20000,8660,10013,-24,-24,20000,8660,1510,0,0,5189,0
360000,2,3,3,41,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,32,11,11,11,11,10,9,-16,3194,430,1982,211250,215670,3210,436,1991,211250,7762,7823,0
360000,2,3,3,42,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,45,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,35,9,9,9,9,9,11,127548,61629,59194,59444,-2206,-2206,2145,3721,2839,1303,0,0,0
360000,2,2,3,48,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,33,9,9,9,9,9,9,30198,58332,66062,57374,40963,100369,30000,10043,20073,30000,90000,948,0
360000,2,2,3,33,9,9,9,11,11,11,11596,11775,0,0,0,0,1058,0,0,0,0,0,0
360000,2,3,3,37,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,42,9,9,9,9,9,9,174857,179851,186961,201703,189455,194373,10000,10005,20117,15018,10027,20057,0
360000,2,2,3,43,10,10,7,10,7,10,9011,4045,1780,2380,2230,2275,4045,0,4760,0,2275,2280,0
360000,2,3,3,37,10,10,10,10,10,11,5625,367,1726,396,-66,-66,368,1734,398,200000,0,150000,0
360000,2,3,3,54,8,11,11,10,9,10,0,0,0,2580,2580,6941,0,0,2580,0,6941,0,0
360000,2,2,3,54,9,9,9,9,9,9,277688,271867,272796,279597,253333,253737,10450,10414,11330,9081,9500,9000,0
360000,2,2,3,28,11,7,9,10,10,10,9278,6198,5154,2453,570,0,6213,1025,2465,572,0,0,1
360000,2,3,3,31,9,9,9,9,9,9,15121,6656,6722,8605,28405,-105,5006,2000,4000,20000,5000,4000,0
360000,2,2,3,43,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,34,9,9,9,9,9,9,80540,83715,70881,53344,47058,8674,3933,2001,1318,1134,216,0,0
360000,2,2,3,37,10,10,9,10,10,10,10000,17444,17165,10000,10000,10000,17444,10035,10000,10000,10000,0,0
360000,2,3,3,35,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,558,0
360000,2,3,3,32,9,9,9,9,9,9,16039,20396,19382,13874,9398,10773,5000,2000,5019,2000,2500,5000,0
360000,2,2,3,36,9,9,9,9,9,9,16557,18369,20067,48307,12918,12375,3000,2000,29079,1066,1000,1000,0
360000,2,2,3,48,11,11,11,11,11,11,2500,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,37,10,10,10,11,11,11,1568,2500,0,0,0,0,2500,0,0,0,0,0,0
360000,2,3,3,39,8,11,11,10,9,10,-390,-390,-390,10872,10540,2203,0,0,11652,358,2203,390,0
360000,2,2,3,45,9,9,11,11,10,10,12040,0,0,0,150,1728,0,0,0,150,1728,0,0
360000,2,2,3,44,11,11,11,11,11,11,1715,3662,12595,223,222,490,3680,12657,224,223,492,494,0
360000,2,2,3,45,9,10,10,10,10,10,20137,3332,3542,6487,3437,4875,3332,3752,6487,3437,4875,24181,0
360000,2,3,3,42,10,10,7,7,7,10,10000,893,1224,331,0,2757,893,331,0,0,2757,2056,0
360000,2,3,3,52,11,11,11,11,11,11,6658,2598,1138,6730,3595,2915,2610,1240,6763,3613,2930,47183,0
360000,2,3,3,52,11,11,11,10,10,11,-3,-3,-3,1000,0,0,0,0,1003,0,0,0,1
360000,2,3,3,57,11,11,11,11,11,11,-2,-2,-2,-2,1422,0,0,0,0,1424,0,6624,0
360000,2,2,3,58,11,10,10,11,11,11,0,600,0,0,0,1459,600,0,0,0,1459,0,0
360000,2,2,3,26,9,9,9,9,9,9,358897,357100,362900,293597,249345,228470,14245,14061,11028,8813,7900,8100,1
360000,2,3,3,44,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,26,11,11,11,11,11,11,1517,2742,2317,2482,1415,2095,2749,2322,2482,1417,2095,3228,0
360000,2,3,3,31,11,11,11,11,11,11,9315,58319,48179,14702,20444,30833,58617,48426,14775,20559,30954,14905,0
360000,2,2,3,31,11,11,11,11,11,11,990,990,990,990,990,990,990,990,990,990,990,4970,0
360000,2,2,3,30,9,9,9,9,9,9,20992,40125,44454,48382,51951,55957,20000,5000,5000,5000,5000,3000,0
360000,2,3,3,34,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,33,11,11,11,11,11,11,0,0,3240,1943,0,0,0,3240,1943,0,0,0,1
360000,2,2,3,34,10,9,9,10,10,11,4874,9561,5866,1297,0,0,5000,1166,1297,0,0,0,0
360000,2,2,3,30,9,9,9,11,11,11,17602,5986,-29,-1671,87329,89608,1030,37,1642,89000,3000,3000,0
360000,2,2,3,39,10,10,10,10,10,10,26680,22312,19181,16155,5936,15330,22434,19286,16243,5966,15407,43019,0
360000,2,2,3,37,11,11,11,11,11,11,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0
360000,2,2,3,39,11,11,11,11,11,11,4201,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,41,9,9,9,9,9,9,4528,6365,2991,4919,12792,20981,2000,2000,2000,8000,10000,10000,0
360000,2,2,3,44,8,7,9,9,9,9,48114,47044,47887,49158,49834,46034,0,1900,2100,1707,2000,2000,0
360000,2,2,3,42,10,9,9,9,9,10,64268,45659,18875,7742,5572,131869,2339,4564,2200,1000,131869,3862,0
360000,2,2,3,39,10,7,7,10,10,10,1220,330,165,5773,3598,3598,170,0,5773,3598,3598,6208,0
360000,2,3,3,32,9,9,9,9,9,9,317024,313710,299059,281436,274358,270877,11200,12112,11500,9600,10005,9651,0
360000,2,3,3,43,10,9,9,9,9,11,17412,18455,19245,18370,0,0,1328,1637,5000,0,0,0,0
360000,2,2,3,37,11,11,11,11,11,11,10072,7728,2344,9536,9043,0,7728,2344,9536,9043,0,2909,0
360000,2,2,3,40,10,10,10,10,10,9,4343,725,4268,2085,26896,18455,725,4268,2085,13448,7455,4759,0
360000,2,2,3,40,11,11,11,11,11,11,8736,969,6083,9852,27210,1765,974,6120,9901,27352,1768,2111,0
360000,2,4,3,39,10,10,10,10,9,10,3102,552,31029,7731,1154,799,552,31051,7731,0,799,3238,0
360000,2,2,3,41,9,9,9,9,9,9,270553,255348,262153,260025,169474,130705,10900,12500,12500,7000,5000,5200,0
360000,2,3,3,36,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,52,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,207,0
360000,2,3,3,36,11,11,11,11,11,11,13686,1992,604,0,3960,0,1992,604,0,3960,0,2313,0
360000,2,2,3,37,10,7,7,11,11,11,5748,550,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,47,9,9,9,9,9,9,93431,93784,93753,87660,78206,70147,3389,3357,2973,2819,2468,2503,0
360000,2,3,3,41,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,39,10,10,10,10,10,10,21421,31104,17918,19259,26924,19049,31110,17918,19459,26924,19049,7648,0
360000,2,3,3,45,11,11,11,11,11,11,3401,2655,1064,530,822,2222,2655,1064,530,822,2222,788,0
360000,2,3,3,31,11,10,10,11,11,11,-4,434,0,0,0,0,438,0,0,0,0,0,1
360000,2,2,3,44,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,45,9,9,9,9,9,9,222505,199464,182886,109556,111286,90580,8000,7565,4100,4027,3445,2000,0
360000,2,2,3,35,7,7,7,7,9,9,360996,370722,380523,372735,290210,290551,16500,16500,6,10306,10876,10323,1
360000,2,2,3,31,9,9,9,9,9,9,350752,354823,358920,363999,292332,294752,13016,13016,13625,11019,9439,8651,0
360000,2,2,3,38,11,10,10,10,10,10,0,212,3748,-2,666,919,212,3759,0,668,921,0,0
360000,2,2,3,34,10,9,9,9,9,9,42720,22303,17959,11933,8371,11196,1430,4987,3966,5081,6605,1511,0
360000,2,2,3,38,9,9,9,9,9,9,41922,42916,43956,44972,45866,49327,1692,1732,1748,1642,4200,1709,0
360000,2,3,3,30,10,9,10,10,10,10,13395,28327,6257,2967,1550,0,20460,6257,2967,1550,0,1550,0
360000,2,3,3,30,11,11,10,10,10,10,323,1986,196,2855,0,463,1986,196,2855,0,463,430,0
360000,2,2,3,47,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,3,3,46,9,9,10,9,9,9,58389,42094,10594,31532,46342,56571,20000,10600,30000,20000,15000,10000,0
360000,2,2,3,49,10,10,10,10,10,10,801,908,1081,1538,0,804,913,1081,1538,0,804,200,0
360000,2,3,3,59,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,26,10,10,10,10,9,10,4183,6469,465,4251,1668,2284,6501,467,5452,41,2286,3656,0
360000,2,3,3,27,8,11,10,10,9,9,0,0,9000,3002,3063,3063,0,9000,3002,61,0,0,0
360000,2,2,3,29,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,30,9,9,11,11,11,11,19918,-182,-6877,-5377,-2377,-377,500,0,2000,3000,2000,3000,0
360000,2,2,3,47,10,9,9,10,10,10,71006,37066,49018,32760,31489,22316,36448,48833,32928,31646,22428,37984,0
360000,2,2,3,40,10,10,10,10,10,10,29540,27930,692,41301,10889,2017,27930,692,41303,10893,2017,13894,0
360000,2,3,3,36,10,10,10,10,10,10,18641,7174,11044,15887,8607,8843,7174,11044,15895,8607,8843,3000,0
360000,2,3,3,40,7,7,7,7,9,9,108399,105167,115468,112157,114690,117845,0,12000,0,5900,5000,4500,1
360000,2,3,3,47,7,7,11,11,11,11,2500,0,0,0,0,0,0,0,0,0,0,0,1
360000,2,2,3,44,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,3,3,35,11,11,11,11,11,11,3925,5320,1016,7173,10763,4857,5352,1022,7408,10817,5044,27696,0
360000,2,3,3,48,9,9,9,9,9,9,202783,202036,202918,202197,199002,197781,10000,10000,10000,7500,8000,8000,0
360000,2,2,3,39,9,9,11,10,9,9,366965,-17710,-17706,301085,307035,63451,12709,1393,319494,13079,2438,2599,1
360000,2,3,3,38,11,11,11,11,11,11,2410,7830,4024,6643,1947,2066,7954,4044,6715,1956,2076,2003,0
360000,2,3,3,36,8,11,11,11,11,11,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
360000,2,3,3,43,11,11,11,11,11,11,0,0,0,0,0,3078,0,0,0,0,3078,0,0
360000,2,3,3,43,8,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
360000,2,2,3,56,10,10,10,11,11,11,919,2374,-7,-7,-7,-7,2385,0,0,0,0,0,0
360000,2,2,3,61,7,9,9,9,9,9,353176,353782,303494,260113,263229,268446,13869,11644,12307,9474,9662,9794,1
360000,2,3,3,64,11,11,11,11,10,10,0,4900,0,0,5640,0,4900,0,0,5640,0,0,0
350000,2,2,3,31,9,9,9,9,9,9,67648,68557,63179,57987,53948,39965,3039,2047,1750,1703,1721,784,0
350000,2,2,3,29,10,10,10,10,10,10,8760,5882,9845,4677,5767,6532,5932,9908,4692,5787,6548,4863,0
350000,2,3,3,52,7,7,2,2,2,2,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
350000,2,2,3,41,9,9,9,9,9,9,85339,84393,86793,84406,73976,75497,5000,5016,5000,3000,3000,4000,0
350000,2,2,3,33,11,11,10,9,9,9,-7438,144562,147437,135043,137980,138908,152000,6000,5000,4000,4017,5000,0
350000,2,3,3,43,11,11,11,11,11,10,0,0,0,0,0,1146,0,0,0,0,1146,54269,0
350000,2,3,3,33,11,11,11,11,11,11,16414,693,693,1144,-4618,-8026,693,0,1144,4279,0,0,1
350000,2,3,3,41,10,10,10,10,10,10,57956,15987,36582,8197,14494,54284,15987,36607,8243,14494,54284,6702,0
350000,2,2,3,34,8,7,9,9,9,9,23589,22585,23263,23755,23900,25016,0,1700,1500,1000,2000,1500,0
350000,2,2,3,32,11,11,10,9,9,9,19637,239770,8111,198877,191248,183157,242247,8111,198748,7000,6509,7022,0
350000,2,2,3,35,11,11,10,10,11,11,83379,26305,26858,40098,10855,-2,26436,26921,40098,10855,2,0,0
350000,2,3,3,36,9,9,9,9,9,9,352032,353903,351888,351175,352835,354265,13068,14412,12947,13016,12823,12915,0
350000,2,2,3,46,10,10,10,10,10,10,13000,13576,15059,13000,25300,626,13576,15059,13000,25300,626,0,0
350000,2,3,3,55,10,10,10,10,10,10,3518,1931,1630,7461,4124,1261,1935,1630,7461,4124,1261,2798,0
350000,2,3,3,31,11,11,10,9,9,10,7914,4221,23907,28528,24965,5727,4221,23916,25528,2965,5753,8095,0
350000,2,3,3,46,9,9,9,9,9,10,102060,86242,63012,47172,19482,125875,10069,5631,20036,5000,125000,3000,0
350000,2,2,3,33,10,10,11,11,11,10,598,0,0,0,0,687,0,0,0,0,687,18296,0
350000,2,2,3,48,9,9,9,9,9,9,311013,305633,301114,285750,289399,284597,11019,10728,9812,10397,10099,9967,0
350000,2,3,3,32,9,9,9,9,9,9,67761,63187,58719,60737,63593,82202,8007,2200,3000,4000,20000,8000,0
350000,2,3,3,33,10,10,10,10,10,10,1314,5133,1667,9737,363,1112,5249,1667,9839,363,1112,1981,0
350000,2,3,3,50,10,10,10,10,10,10,50376,20717,10133,28858,8693,9194,20717,10173,28858,8693,9194,17436,0
350000,2,2,3,38,10,10,10,10,10,10,7633,7600,21405,6390,6076,9610,7638,21511,6421,6106,9657,5731,0
350000,2,2,3,38,10,10,10,10,10,10,4482,4985,4322,4992,4295,5952,4998,4333,5005,4305,5963,6015,0
350000,2,2,3,38,10,10,10,10,10,10,282,2728,1606,1015,24555,185,2750,1612,1017,24560,1000,917,0
350000,2,3,3,43,10,10,10,9,10,10,6337,4300,16229,56929,7082,4640,4300,16229,45000,108501,4640,638,0
350000,2,4,3,50,9,9,9,9,9,9,136293,139215,142695,98404,100367,102465,4846,5577,3488,3417,3536,3707,0
350000,2,2,3,36,8,11,11,11,10,9,0,0,0,0,11525,11760,0,0,0,11525,235,2270,0
350000,2,3,3,42,10,10,10,10,10,10,360,360,360,360,510,510,360,360,360,510,510,360,0
350000,2,2,3,50,9,9,9,9,9,9,263390,267494,205636,203844,204114,207448,10532,9219,8797,8004,10012,10006,1
350000,2,3,3,34,10,9,9,9,9,9,37129,107295,108299,103487,90880,84387,75000,30000,4000,4000,5000,5000,0
350000,2,2,3,36,9,9,9,9,9,9,21026,35588,38002,40357,43663,52735,15000,3000,3000,4000,10000,25000,1
350000,2,2,3,38,9,9,9,9,9,9,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000,0
350000,2,2,3,44,9,10,10,10,10,10,110472,100849,5800,369718,2000,5910,100957,5800,371718,2180,5910,6000,0
350000,2,3,3,44,10,10,10,10,10,9,4025,2820,3094,0,330,330,2820,3094,0,330,0,1240,1
350000,2,3,3,42,10,7,10,10,10,10,3931,2570,27036,1559,1962,3683,0,27036,1559,1962,3683,3074,0
350000,2,3,3,36,10,10,10,10,9,9,28489,28934,20558,29866,37587,15307,28950,20565,29880,27697,5330,31990,0
350000,2,3,3,52,6,7,7,2,2,2,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
350000,2,3,3,56,11,11,11,11,11,11,8451,36099,5117,6714,18801,13604,36108,5136,6735,18801,13604,7326,0
350000,2,2,3,36,9,9,9,9,9,9,50889,45881,36578,37717,58311,58467,10000,9000,10000,30000,9000,1800,0
350000,2,3,3,37,11,11,11,11,11,11,1140,0,4100,0,0,0,0,4100,0,0,0,0,0
350000,2,3,3,40,11,11,11,11,11,11,3286,-114,20482,0,0,0,0,20596,0,0,0,0,0
350000,2,3,3,32,10,10,11,11,11,11,30625,60003,7147,9950,22117,4874,60396,7147,9950,22117,4874,0,1
350000,2,3,3,41,11,11,11,11,11,11,5037,14994,3101,17321,-22,4443,15069,3116,17414,0,4465,9434,0
350000,2,3,3,36,11,11,11,11,11,11,1133,0,1342,2195,0,37800,0,1342,2195,0,37800,1000,0
350000,2,3,3,36,10,10,10,7,10,10,326,326,652,326,3817,2802,326,652,0,3817,2802,0,0
350000,2,3,3,44,11,11,11,11,11,11,8544,0,0,0,8631,277,0,0,0,8631,277,7545,0
350000,2,2,3,43,11,11,11,11,11,10,2124,3027,2448,4590,0,430,3048,2460,4616,0,430,430,0
350000,2,4,3,49,8,11,11,11,11,11,0,36011,8978,11925,8574,5417,36011,8978,11975,8574,5417,1828,0
350000,2,3,3,57,11,11,11,11,11,11,7617,2554,44293,66525,7502,15268,2558,44538,67211,7502,15268,228300,0
350000,2,3,3,33,11,11,11,11,11,11,6016,4322,5568,9571,6370,9674,4348,5596,9632,6402,9722,24086,0
350000,2,3,3,33,9,10,10,10,10,10,82964,68532,17926,17966,30741,31088,68940,18018,18058,30897,31244,88461,1
350000,2,2,3,47,9,9,9,9,9,9,97500,84202,82933,80501,79038,80694,3010,2970,2886,2824,2925,2987,1
350000,2,2,3,39,8,11,11,11,11,11,0,0,0,0,590,0,0,0,0,590,0,0,0
350000,2,3,3,30,9,9,9,9,9,9,43548,39873,52449,53581,45320,43421,15000,15000,6000,1013,1445,5000,0
350000,2,2,3,35,10,10,7,10,10,10,439,884,421,267,575,932,884,0,267,575,932,0,1
350000,2,3,3,37,11,11,11,11,11,11,6185,27821,36140,34022,26366,67650,27821,36532,34022,20000,117650,74086,0
350000,2,3,3,41,9,9,9,9,9,9,15407,17826,23489,29037,36213,38163,3000,6000,6000,8027,8000,8000,0
350000,2,4,3,45,9,9,9,9,9,9,355310,337523,342288,336750,341376,348730,13671,12678,13601,12136,12771,12900,0
350000,2,2,3,49,11,11,11,11,11,11,16173,9122,12228,19850,8800,4260,9122,12228,19850,8800,4260,17660,0
350000,2,3,3,45,10,10,10,10,10,10,291,291,291,291,291,291,291,291,291,291,291,291,0
350000,2,3,3,44,9,9,9,9,10,10,110819,115058,76156,51500,150,500,6000,4000,2500,150,500,0,0
350000,2,3,3,59,11,11,11,11,11,11,0,0,0,0,0,42800,0,0,0,0,42800,0,0
350000,2,2,3,56,11,11,11,11,11,11,1966,14440,13176,9399,10477,10775,14515,13316,9446,10529,10829,12876,0
340000,2,2,3,48,10,10,10,9,9,10,4052,0,4105,2895,2895,2360,0,4105,0,0,2360,1090,0
340000,2,3,3,30,9,9,9,9,9,9,351828,280067,259651,243094,223907,216912,30076,25118,20085,10041,8184,6626,0
340000,2,2,3,36,9,9,9,9,9,9,167474,155293,134467,129891,113919,106675,7106,4435,4091,3548,4535,4127,0
340000,2,3,3,36,9,9,9,9,9,9,185268,326074,276519,251815,218706,165666,160444,10143,7190,6283,5208,4177,0
340000,2,3,3,41,10,7,10,10,7,10,6814,6167,24386,3570,3094,14645,0,24386,3570,0,14645,4534,1
340000,2,3,3,35,8,10,10,10,11,10,-8,1722,1684,-15,-15,3016,1730,1692,0,0,3031,0,1
340000,2,2,3,31,10,9,9,9,9,9,33639,37373,40990,42415,38367,37940,5000,5000,3000,2000,2000,3000,0
340000,2,2,3,43,11,11,11,11,11,11,33245,249,27476,0,0,24272,249,27477,0,0,24272,11008,0
340000,2,2,3,30,9,9,9,9,9,9,338272,339191,325675,285417,284834,284549,15000,15000,15000,12000,12500,11000,0
340000,2,2,3,57,8,11,11,11,10,10,-8,-8,-8,-8,1595,-5,0,0,0,1603,0,0,1
340000,2,2,3,37,8,10,10,10,9,10,-653,2094,1256,845,2149,696,3254,1256,845,2000,696,696,0
340000,2,2,3,46,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,2,3,3,34,9,9,9,9,9,9,76786,57803,68670,20299,27816,43637,39749,15000,12000,10000,20000,5400,0
340000,2,3,3,39,9,9,9,9,9,9,250571,251917,256908,260462,265927,271766,9125,11750,9325,9665,10274,9832,0
340000,2,2,3,40,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
340000,2,2,3,52,9,9,9,9,9,9,331508,319742,255166,197695,201907,195961,12100,10000,7000,7000,7000,8000,0
340000,2,4,3,27,9,9,9,9,9,9,281544,283173,282231,216946,216403,218209,11000,11031,8000,8000,8300,7500,0
340000,2,3,3,46,10,10,10,10,10,10,9435,40670,14007,11922,84739,11132,40670,24330,11943,84739,11132,46039,0
340000,2,2,3,42,10,10,10,10,10,10,14087,11007,16971,10734,9200,23818,11013,17025,10734,9200,23818,46291,0
340000,2,3,3,42,9,9,9,9,9,9,221587,216472,218817,223329,226176,230921,8409,8500,8500,8500,8500,8500,0
340000,2,2,3,33,7,10,10,10,10,10,411,10983,8548,11190,8210,7981,11038,8591,11246,8251,8021,0,0
340000,2,3,3,41,9,9,9,9,9,9,325371,326867,322454,275928,264601,265494,25034,11000,10000,10000,10000,10000,0
340000,2,3,3,33,9,9,9,11,10,10,35695,40924,0,0,7687,21200,6018,0,0,7687,21200,10600,0
340000,2,2,3,31,10,10,10,10,10,10,18495,1609,17707,31778,46063,43101,1611,17709,31780,47056,43117,46771,0
340000,2,3,3,49,8,11,11,10,10,10,-11,-11,-11,2894,0,530,0,0,2905,0,530,0,1
340000,2,2,3,39,11,11,11,11,11,11,93767,65758,353,5674,3344,3406,65758,359,5674,3692,3406,2622,0
340000,2,3,3,40,10,10,10,10,10,10,1600,93661,41533,15711,1338,6800,93661,41634,15711,1338,6800,3750,0
340000,2,3,3,39,10,10,10,10,10,10,4676,3806,526,36374,32413,12092,3806,526,36374,32413,12092,13743,0
340000,2,3,3,38,10,10,9,9,9,10,15065,41951,86114,82049,57667,80767,41951,50000,30000,5000,80767,10000,0
340000,2,2,3,36,8,11,11,10,10,10,0,0,0,150,920,0,0,0,150,920,0,17386,0
340000,2,3,3,38,10,10,10,9,9,10,4397,13840,10780,8201,7675,5653,13847,10780,0,2000,5653,1976,0
340000,2,2,3,32,9,9,9,9,9,9,34228,96716,74983,43557,15559,0,75113,2047,766,77,0,394,0
340000,2,3,3,62,9,9,9,9,9,9,509365,522309,534137,466565,466774,471573,20309,20137,16565,16774,21573,21000,0
340000,2,3,3,27,9,9,11,10,10,10,307650,0,0,495,495,1528,0,0,495,495,1528,3254,0
